Name ,Id ,Number  of  calls ,Min  time ,Max  time ,Average  time
assignment ,1856 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1858 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1860 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1862 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1864 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1866 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1868 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1870 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1872 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1874 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1876 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1878 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,313 ,8892 ,0.000001 ,0.000180 ,0.000000020242915
assignment ,1880 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1882 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1884 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1886 ,2 ,0.000001 ,0.000001 ,0.000000500000000
prop_getter ,997 ,1 ,0.000010 ,0.000010 ,0.000010000000000
assignment ,1888 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1890 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1892 ,2 ,0.000000 ,0.000001 ,0.000000500000000
prop_getter ,813 ,1343 ,0.000007 ,0.001599 ,0.000001190618019
assignment ,1894 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1896 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1898 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,745 ,336 ,0.000001 ,0.000011 ,0.000000032738095
assignment ,1900 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1902 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1904 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1906 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1908 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1910 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1912 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1914 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1916 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1918 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1920 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1922 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1924 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1926 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1928 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1930 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1932 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1934 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1936 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1938 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1940 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1942 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1944 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1946 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1948 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1950 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1952 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1954 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1956 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1958 ,2 ,0.000000 ,0.000000 ,0.000000000000000
prop_getter ,1159 ,58 ,0.000008 ,0.000046 ,0.000000793103448
assignment ,1960 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1962 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1964 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1966 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1968 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1970 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1972 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1974 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1976 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1978 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,1980 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1982 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1984 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1986 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1988 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1990 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1992 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1994 ,2 ,0.000000 ,0.000001 ,0.000000500000000
multiplication ,1015 ,340 ,0.000001 ,0.000003 ,0.000000008823529
assignment ,1996 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,1998 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2000 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2002 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,2004 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2006 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2008 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2010 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,2012 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,2014 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,2016 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2018 ,2 ,0.000000 ,0.000001 ,0.000000500000000
assignment ,2020 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2022 ,2 ,0.000000 ,0.000000 ,0.000000000000000
jmp_down ,337 ,11115 ,0.000001 ,0.005091 ,0.000000458029690
assignment ,2024 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2026 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,2028 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,2030 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,1021 ,425 ,0.000002 ,0.000008 ,0.000000018823529
assignment ,2032 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2034 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,2036 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,2038 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2040 ,2 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,2042 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,818 ,1343 ,0.000005 ,0.000164 ,0.000000122114669
assignment ,2044 ,2 ,0.000001 ,0.000001 ,0.000000500000000
assignment ,2046 ,2 ,0.000000 ,0.000000 ,0.000000000000000
